"","X","PROLIFIC_PID","key","resp","type","issue","gender","age","religion","education","politics_1","politics_2","read","StartDate","RL"
"514",1354,"5ba429d68b201600012f6d27","su_n_1",18,"Normative","Surrogacy",2,28,5,4,3,5,6,"2021-01-12 07:59:53","L"
"515",1355,"5ea2cf6f2888de038404188d","su_n_1",26,"Normative","Surrogacy",2,52,1,4,1,1,6,"2021-01-12 07:57:05","L"
"516",1356,"5dcd750828792003fc23dc39","su_n_1",75,"Normative","Surrogacy",1,33,1,6,2,3,6,"2021-01-12 07:59:09","L"
"517",1357,"5e07cafddeea2b1375930556","su_n_1",14,"Normative","Surrogacy",2,44,1,5,2,2,5,"2021-01-12 08:00:39","L"
"518",1358,"5d26d5fee0cd6a0001055673","su_n_1",0,"Normative","Surrogacy",1,23,1,2,1,2,6,"2021-01-12 08:00:40","L"
"519",1359,"5f681436f9dd77466e632190","su_n_1",0,"Normative","Surrogacy",2,53,1,5,1,3,6,"2021-01-12 07:59:20","L"
"520",1360,"5ec7d8cff93f7725a59a7f7c","su_n_1",32,"Normative","Surrogacy",2,28,4,5,3,3,5,"2021-01-12 08:01:49","L"
"521",1361,"5fc14a9cfddce609bd3e5015","su_n_1",0,"Normative","Surrogacy",2,21,1,4,2,3,6,"2021-01-12 08:01:17","L"
"522",1362,"5f3f42c20b92a323011faad4","su_n_1",31,"Normative","Surrogacy",1,19,2,3,4,2,5,"2021-01-12 08:03:24","L"
"523",1363,"5fbd022c5308d50008f79827","su_n_1",0,"Normative","Surrogacy",2,24,1,4,1,1,6,"2021-01-12 08:03:19","L"
"524",1364,"5b827b0dc762c800014096ce","su_n_1",3,"Normative","Surrogacy",2,30,1,5,2,3,6,"2021-01-12 08:02:15","L"
"525",1365,"5eaffad7b7c271041a5e94e7","su_n_1",1,"Normative","Surrogacy",2,23,1,5,2,2,6,"2021-01-12 08:04:03","L"
"526",1366,"5dc881e03317735fc048f9a2","su_n_1",3,"Normative","Surrogacy",2,48,1,4,2,3,6,"2021-01-12 08:04:38","L"
"527",1367,"5d652720d8f27d0001c7aa80","su_n_1",32,"Normative","Surrogacy",2,67,4,3,2,3,6,"2021-01-12 08:03:28","L"
"528",1368,"5fed099129db95f522ffa082","su_n_1",0,"Normative","Surrogacy",1,38,1,2,1,1,6,"2021-01-12 08:05:35","L"
"529",1369,"5efa2a8948fdb90f5ba612c7","su_n_1",42,"Normative","Surrogacy",2,25,1,4,2,2,6,"2021-01-12 08:07:22","L"
"530",1370,"5e229dbc11c27b57483b94b3","su_n_1",33,"Normative","Surrogacy",2,37,1,4,2,2,4,"2021-01-12 08:02:30","L"
"531",1371,"5ca4c7a848cb6a00010a64a9","su_n_1",0,"Normative","Surrogacy",2,20,1,3,1,1,6,"2021-01-12 07:44:49","L"
"532",1372,"5f2ab3b0f40fa734648aa576","su_n_1",0,"Normative","Surrogacy",2,NA,1,4,3,3,6,"2021-01-12 08:07:37","L"
"533",1373,"5b6eba1aaf4af50001357228","su_n_1",1,"Normative","Surrogacy",2,47,1,3,2,2,5,"2021-01-12 08:04:42","L"
"534",1374,"5e84629868b86400086cce3e","su_n_1",2,"Normative","Surrogacy",1,57,1,4,3,3,5,"2021-01-12 08:08:05","L"
"535",1375,"5fa985f78a019515d57aab24","su_n_1",10,"Normative","Surrogacy",1,27,1,4,1,2,5,"2021-01-12 08:10:23","L"
"536",1376,"5eaeb365086d90570e8e538f","su_n_1",31,"Normative","Surrogacy",1,35,2,4,2,4,6,"2021-01-12 08:10:23","L"
"537",1377,"5f75f7a73bf0b60009f88e38","su_n_1",32,"Normative","Surrogacy",2,29,1,5,1,2,5,"2021-01-12 08:09:37","L"
"538",1378,"5eb921b4e43986010ef5c250","su_n_1",34,"Normative","Surrogacy",1,36,1,3,2,3,6,"2021-01-12 08:09:01","L"
"539",1379,"5e8a62bdf3599409e0b61b1a","su_n_1",0,"Normative","Surrogacy",2,33,1,5,2,3,5,"2021-01-12 08:09:50","L"
"540",1380,"5fad0a8416da6d36701880bd","su_n_1",28,"Normative","Surrogacy",2,36,2,4,3,3,6,"2021-01-12 08:12:03","L"
"541",1381,"5bcdcec677740000016ad642","su_n_1",4,"Normative","Surrogacy",1,49,1,4,1,3,6,"2021-01-12 08:11:36","L"
"542",1382,"5fa3828e70d44c68e35ca305","su_n_1",30,"Normative","Surrogacy",1,40,1,3,1,1,5,"2021-01-12 08:12:38","L"
"543",1383,"5f3f20b035e74820e974da04","su_n_1",0,"Normative","Surrogacy",1,24,1,2,4,3,6,"2021-01-12 08:14:40","L"
"544",1384,"5e6e87a4d09ad844ecd5043c","su_n_1",14,"Normative","Surrogacy",1,25,1,4,1,1,5,"2021-01-12 08:11:07","L"
"545",1385,"5cbe2b5ecca5e80001e7d603","su_n_1",26,"Normative","Surrogacy",2,51,1,3,2,2,5,"2021-01-12 08:06:59","L"
"546",1386,"5f4fc11eaf6c8c0c31c383a5","su_n_1",0,"Normative","Surrogacy",2,36,2,3,2,2,6,"2021-01-12 08:02:43","L"
"547",1387,"5fb9409de225257587072ef9","su_n_1",0,"Normative","Surrogacy",2,27,1,4,2,2,5,"2021-01-12 08:06:27","L"
"548",1388,"5e8ba69f6206cd0879b35876","su_n_1",34,"Normative","Surrogacy",1,44,1,4,1,1,5,"2021-01-12 08:07:57","L"
"549",1389,"585d02f7e9cb31000195e3dc","su_n_1",0,"Normative","Surrogacy",2,33,1,4,3,3,6,"2021-01-12 08:15:04","L"
"550",1390,"5f60afa5fa9ff6052e6f2b0e","su_n_1",12,"Normative","Surrogacy",2,45,1,5,2,2,6,"2021-01-12 08:17:19","L"
"551",1391,"5f216415e32db6041022a27b","su_n_1",21,"Normative","Surrogacy",2,45,1,4,2,3,6,"2021-01-12 08:17:37","L"
"552",1392,"5efb8358f81cbe0f08950fe4","su_n_1",3,"Normative","Surrogacy",2,36,1,5,3,3,6,"2021-01-12 08:19:59","L"
"553",1393,"5a513719acc75b000179bff1","su_n_1",24,"Normative","Surrogacy",2,48,4,2,1,1,6,"2021-01-12 08:16:39","L"
"554",1394,"5e831dfa79f7fb000c708f84","su_n_1",49,"Normative","Surrogacy",2,25,1,4,1,1,5,"2021-01-12 08:18:17","L"
"555",1395,"5c80367593fa450014546aca","su_n_1",38,"Normative","Surrogacy",2,27,1,2,3,3,6,"2021-01-12 08:20:41","L"
"556",1396,"55b78162fdf99b0416ce544e","su_n_1",0,"Normative","Surrogacy",2,45,1,6,3,3,6,"2021-01-12 08:19:40","L"
"557",1397,"5ca48653ed23650001328d9d","su_n_1",70,"Normative","Surrogacy",2,40,2,4,2,3,6,"2021-01-12 08:18:58","L"
"558",1398,"5da6b2aca2860400146b8ace","su_n_1",23,"Normative","Surrogacy",1,47,1,4,2,3,5,"2021-01-12 08:19:07","L"
"559",1399,"5e5843f3677ae4053b1a0169","su_n_1",0,"Normative","Surrogacy",1,35,1,2,3,3,5,"2021-01-12 08:20:07","L"
"560",1400,"5e3d857264d5e6000dd34f3e","su_n_1",6,"Normative","Surrogacy",2,22,1,5,2,2,6,"2021-01-12 08:29:27","L"
"561",1401,"5e31e1632878161c9923f90e","va_f_1",3,"Factual","Vaccines",1,73,1,6,5,6,5,"2021-01-11 20:39:08","R"
"562",1402,"5d5334fa962bb7001bc3fa2f","va_f_1",34,"Factual","Vaccines",2,53,1,3,5,6,6,"2021-01-11 20:50:13","R"
"563",1403,"5fdba59c8fed49025cfe5113","va_f_1",0,"Factual","Vaccines",1,19,4,2,5,6,5,"2021-01-11 20:57:41","R"
"564",1404,"5d9cf0cb65aa2e0013126310","va_f_1",55,"Factual","Vaccines",1,25,2,5,7,7,6,"2021-01-11 20:59:09","R"
"565",1405,"5ea3f7021782d23892358af1","va_f_1",35,"Factual","Vaccines",2,NA,4,5,5,5,6,"2021-01-11 20:59:07","R"
"566",1406,"5e514ee960dd0917e68a1ba5","va_f_1",32,"Factual","Vaccines",2,24,1,4,3,5,6,"2021-01-11 21:01:28","R"
"567",1407,"5c7bb4095dcdda001427a670","va_f_1",37,"Factual","Vaccines",2,24,1,4,5,6,6,"2021-01-11 21:01:49","R"
"568",1408,"5b15b57e1e55760001ba257d","va_f_1",19,"Factual","Vaccines",2,47,5,4,6,6,6,"2021-01-11 21:05:00","R"
"569",1409,"5f72adea4576d21f8ac889a0","va_f_1",24,"Factual","Vaccines",1,30,1,3,6,6,6,"2021-01-11 21:06:43","R"
"570",1410,"5ea0b7e421f4e40ab8873150","va_f_1",0,"Factual","Vaccines",2,63,4,3,6,6,6,"2021-01-11 21:05:53","R"
"571",1411,"5f00a0b70329ec1ad206aa9b","va_f_1",43,"Factual","Vaccines",2,62,1,3,6,6,6,"2021-01-11 21:06:10","R"
"572",1412,"5c92017dc719fc00017df090","va_f_1",46,"Factual","Vaccines",1,32,4,3,4,5,6,"2021-01-11 21:07:42","R"
"573",1413,"5e8e588bdf10df1148b4f9f3","va_f_1",92,"Factual","Vaccines",2,33,5,4,5,5,5,"2021-01-11 21:06:49","R"
"574",1414,"5c966ef941172c00165d6fc5","va_f_1",18,"Factual","Vaccines",1,49,1,3,5,5,6,"2021-01-11 21:10:22","R"
"575",1415,"5ced2b44c0267f0001445982","va_f_1",18,"Factual","Vaccines",2,52,1,2,5,5,6,"2021-01-11 21:08:41","R"
"576",1416,"5d8a62e934146e001a8ea16d","va_f_1",48,"Factual","Vaccines",1,44,1,2,4,6,5,"2021-01-11 21:09:36","R"
"577",1417,"5f7c7530b5861b0913688a6c","va_f_1",65,"Factual","Vaccines",2,37,4,4,5,4,5,"2021-01-11 21:11:48","R"
"578",1418,"5fa8030f008edf5d07a3ab8b","va_f_1",39,"Factual","Vaccines",1,38,1,2,6,6,6,"2021-01-11 21:10:41","R"
"579",1419,"5a1bed74517dfb00013dcdc5","va_f_1",33,"Factual","Vaccines",2,57,5,3,7,7,6,"2021-01-11 21:12:29","R"
"580",1420,"5f77816bdacc842d07347555","va_f_1",26,"Factual","Vaccines",1,19,4,2,6,6,5,"2021-01-11 21:13:04","R"
"581",1421,"5e81b038c8977f000964e5b2","va_f_1",2,"Factual","Vaccines",1,35,2,4,4,6,6,"2021-01-11 21:14:28","R"
"582",1422,"5f64d1b14820b604e51e1280","va_f_1",41,"Factual","Vaccines",1,26,1,4,5,5,5,"2021-01-11 21:14:30","R"
"583",1423,"5e989d242e0de609ac479125","va_f_1",12,"Factual","Vaccines",1,22,1,3,4,6,6,"2021-01-11 21:17:28","R"
"584",1424,"5f20784816cde136ea6d8539","va_f_1",6,"Factual","Vaccines",2,50,1,4,4,5,6,"2021-01-11 21:14:40","R"
"585",1425,"5ee689ebaedc563ff21eb620","va_f_1",20,"Factual","Vaccines",2,41,4,5,5,5,5,"2021-01-11 21:17:24","R"
"586",1426,"59652bff3d5051000114c19b","va_f_1",0,"Factual","Vaccines",1,21,1,4,4,6,6,"2021-01-11 21:18:32","R"
"587",1427,"5db78d074729b9000be9d206","va_f_1",60,"Factual","Vaccines",1,26,5,4,4,5,5,"2021-01-11 21:18:51","R"
"588",1428,"55d5b77ddb6a810006fa05d5","va_f_1",6,"Factual","Vaccines",2,57,1,2,6,6,6,"2021-01-11 21:16:51","R"
"589",1429,"5a9c7b2c777df2000160116b","va_f_1",26,"Factual","Vaccines",1,47,4,4,4,5,5,"2021-01-11 21:18:30","R"
"590",1430,"5c1bf5ae10677f0001d9a382","va_f_1",6,"Factual","Vaccines",2,31,4,5,6,5,6,"2021-01-11 21:12:33","R"
"591",1431,"5f5d3a0514f72258dedea6dc","va_f_1",0,"Factual","Vaccines",1,19,1,3,4,6,6,"2021-01-11 21:21:00","R"
"592",1432,"59d4d493c618a50001cf5c6a","va_f_1",36,"Factual","Vaccines",2,48,4,5,5,5,5,"2021-01-11 21:18:46","R"
"593",1433,"5a8c553bb093f80001a812cf","va_f_1",10,"Factual","Vaccines",2,27,1,5,4,6,6,"2021-01-11 21:18:00","R"
"594",1434,"5e39dfdc54fca708912dfab5","va_f_1",43,"Factual","Vaccines",1,57,1,3,4,6,6,"2021-01-11 21:21:51","R"
"595",1435,"5edfeebaecf5a0318788d731","va_f_1",21,"Factual","Vaccines",1,38,4,2,5,5,6,"2021-01-11 21:19:55","R"
"596",1436,"57473b847fd0ec000db6842a","va_f_1",4,"Factual","Vaccines",1,33,1,4,5,5,5,"2021-01-11 21:22:38","R"
"597",1437,"5dc0257aff9c98465fc57ada","va_f_1",100,"Factual","Vaccines",2,55,4,5,5,5,6,"2021-01-11 21:22:05","R"
"598",1438,"5c7a7dd7665aaa0001309bf0","va_f_1",6,"Factual","Vaccines",1,59,4,2,4,4,5,"2021-01-11 21:22:24","R"
"599",1439,"5f6fa838ebf785131f2362ee","va_f_1",32,"Factual","Vaccines",1,27,4,4,6,4,6,"2021-01-11 21:24:24","R"
"600",1440,"5ae888d8b7798500019254e1","va_f_1",34,"Factual","Vaccines",1,21,1,4,5,6,6,"2021-01-11 21:24:20","R"
"601",1441,"5e94aaa6dd28ad0812ff44e3","va_f_1",17,"Factual","Vaccines",1,30,1,3,5,5,5,"2021-01-11 21:22:05","R"
"602",1442,"5e8b765e88065404c4d50fe2","va_f_1",29,"Factual","Vaccines",1,38,1,3,4,6,5,"2021-01-11 21:21:38","R"
"603",1443,"5f4a5983a08b215d74d2cd99","va_f_1",51,"Factual","Vaccines",1,26,5,4,5,5,6,"2021-01-11 21:23:41","R"
"604",1444,"5c56025fcb61950001038a76","va_f_1",37,"Factual","Vaccines",2,49,1,5,5,6,6,"2021-01-11 21:24:36","R"
"605",1445,"5f48cc495940140223c41866","va_f_1",32,"Factual","Vaccines",2,47,6,5,7,7,6,"2021-01-11 21:25:57","R"
"606",1446,"5cd4851bcde03300016d240f","va_f_1",32,"Factual","Vaccines",1,41,6,4,5,5,6,"2021-01-11 21:25:19","R"
"607",1447,"58d82c81d7073400012c7b8c","va_f_1",30,"Factual","Vaccines",2,38,1,4,6,6,6,"2021-01-11 21:23:23","R"
"608",1448,"5f1636568f0a801a56474836","va_f_1",0,"Factual","Vaccines",1,19,4,4,1,6,6,"2021-01-11 21:26:00","R"
"609",1449,"5c38dab0f0ae4c00011238c1","va_f_1",8,"Factual","Vaccines",2,67,2,3,5,6,5,"2021-01-11 21:27:31","R"
"610",1450,"5f529c8d81da7d58cd46cc29","va_f_1",50,"Factual","Vaccines",2,59,4,3,7,7,6,"2021-01-11 21:27:59","R"
"611",1451,"5e2eda312575cf49bea78a73","va_f_1",7,"Factual","Vaccines",1,33,1,4,6,5,6,"2021-01-11 21:25:18","R"
"612",1452,"5d57157e96524f00163f9a8d","va_f_1",32,"Factual","Vaccines",1,57,1,3,5,5,5,"2021-01-11 21:27:58","R"
"613",1453,"5ec8d9e8304ce13b64eb5b4f","va_f_1",34,"Factual","Vaccines",1,32,1,2,7,7,6,"2021-01-11 21:30:15","R"
"614",1454,"5df16d597adf4b08a7e779f1","va_f_1",29,"Factual","Vaccines",2,38,4,5,6,5,5,"2021-01-11 21:29:22","R"
"615",1455,"5ea08689069d5305f6380c77","va_f_1",31,"Factual","Vaccines",1,64,4,2,5,6,5,"2021-01-11 21:29:23","R"
"616",1456,"5ee7600156288d02364244f9","va_f_1",3,"Factual","Vaccines",2,32,5,4,4,4,5,"2021-01-11 21:31:10","R"
"617",1457,"56be1c3a202307000dcbb020","va_f_1",33,"Factual","Vaccines",2,48,2,4,5,5,6,"2021-01-11 21:30:32","R"
"618",1458,"5ed77b3693b8161ed25a0610","va_f_1",30,"Factual","Vaccines",2,63,2,4,6,6,5,"2021-01-11 21:31:24","R"
"619",1459,"5d52b9b351ffbf00019fc578","va_f_1",31,"Factual","Vaccines",2,47,2,2,6,5,6,"2021-01-11 21:32:08","R"
"620",1460,"5d52e15363bdb100010883f1","va_f_1",30,"Factual","Vaccines",1,76,4,3,5,5,6,"2021-01-11 21:31:58","R"
"621",1461,"5c87790e4b0de20001352297","va_f_1",0,"Factual","Vaccines",1,64,2,6,5,6,6,"2021-01-11 21:31:02","R"
"622",1462,"5f564265f9d134032e757250","va_f_1",31,"Factual","Vaccines",2,66,4,2,6,4,6,"2021-01-11 21:30:53","R"
"623",1463,"5d8507a6611c9700152f1126","va_f_1",2,"Factual","Vaccines",1,19,5,3,4,6,6,"2021-01-11 21:35:25","R"
"624",1464,"5df3f6f8dcd3e32de0c4313d","va_f_1",30,"Factual","Vaccines",2,52,4,4,3,4,5,"2021-01-11 21:31:24","R"
"625",1465,"5e7f1c5ee2d6185def08ac67","va_f_1",70,"Factual","Vaccines",2,66,6,5,6,6,5,"2021-01-11 21:31:59","R"
"626",1466,"5ca61fe1f417ee0001433135","va_f_1",33,"Factual","Vaccines",2,39,1,3,4,6,6,"2021-01-11 21:30:39","R"
"627",1467,"5ef22f072cc4760ffca88262","va_f_1",42,"Factual","Vaccines",1,60,1,3,4,4,6,"2021-01-11 21:31:15","R"
"628",1468,"5ee1df1bbd4b2a238b07faf6","va_f_1",0,"Factual","Vaccines",1,40,5,4,7,7,6,"2021-01-11 21:34:51","R"
"629",1469,"5beacbe8b7f5790001fa628c","va_f_1",33,"Factual","Vaccines",2,34,4,4,6,5,5,"2021-01-11 21:33:43","R"
"630",1470,"5c4852b342213c0001f5967a","va_f_1",0,"Factual","Vaccines",1,35,1,3,4,5,5,"2021-01-11 21:32:00","R"
"631",1471,"5f41441fc9ed762b5b19dca9","va_f_1",1,"Factual","Vaccines",2,36,1,5,2,2,5,"2021-01-12 07:11:21","L"
"632",1472,"5f0f64a8e59af310ac23f180","va_f_1",34,"Factual","Vaccines",1,31,1,3,3,3,6,"2021-01-12 07:08:55","L"
"633",1473,"5ae06a97f6b58c0001fa99e4","va_f_1",42,"Factual","Vaccines",1,33,1,4,2,2,6,"2021-01-12 07:20:08","L"
"634",1474,"5e41723aade7c2000b4c14f8","va_f_1",0,"Factual","Vaccines",1,34,1,2,1,2,6,"2021-01-12 07:24:36","L"
"635",1475,"5d35a20f51d88600197cb092","va_f_1",28,"Factual","Vaccines",2,54,1,4,2,3,6,"2021-01-12 07:28:54","L"
"636",1476,"5e61045aa0d52e000c666f54","va_f_1",0,"Factual","Vaccines",2,33,1,5,1,1,5,"2021-01-12 07:33:01","L"
"637",1477,"5ebd2043e8317e18c3033e5c","va_f_1",8,"Factual","Vaccines",2,37,1,4,2,2,6,"2021-01-12 07:34:10","L"
"638",1478,"5f58ad6414fd6902d237d3f3","va_f_1",33,"Factual","Vaccines",2,60,4,5,2,2,5,"2021-01-12 07:34:58","L"
"639",1479,"5f2d4aa65de0a62be5153988","va_f_1",34,"Factual","Vaccines",1,35,2,3,3,4,6,"2021-01-12 07:38:13","L"
"640",1480,"5ef926b75820826baa6a51c3","va_f_1",41,"Factual","Vaccines",2,51,2,4,2,2,5,"2021-01-12 07:39:09","L"
"641",1481,"5f6237e8208797248c246d05","va_f_1",3,"Factual","Vaccines",1,42,1,4,2,2,5,"2021-01-12 07:37:24","L"
"642",1482,"5f5648601f047404963b9d68","va_f_1",34,"Factual","Vaccines",1,39,1,4,2,2,6,"2021-01-12 07:41:54","L"
"643",1483,"5d77f13e14f5780017dcde85","va_f_1",0,"Factual","Vaccines",1,64,1,4,2,2,5,"2021-01-12 07:43:48","L"
"644",1484,"5f402431044e5512bccd226e","va_f_1",51,"Factual","Vaccines",2,37,5,4,2,1,6,"2021-01-12 07:39:54","L"
"645",1485,"5870a098da731b000104a3ff","va_f_1",6,"Factual","Vaccines",1,42,1,5,1,1,6,"2021-01-12 07:46:49","L"
"646",1486,"5e16d8f5bf3d4eca3bcf290f","va_f_1",13,"Factual","Vaccines",2,43,1,4,1,2,5,"2021-01-12 07:47:17","L"
"647",1487,"5fefa037c9707d2dde068a38","va_f_1",24,"Factual","Vaccines",2,33,1,4,2,3,5,"2021-01-12 07:49:25","L"
"648",1488,"5f417fb0287e5b11bbcb8eaa","va_f_1",23,"Factual","Vaccines",2,18,1,2,2,2,6,"2021-01-12 07:51:57","L"
"649",1489,"5f80b82e7548d3125787783a","va_f_1",16,"Factual","Vaccines",2,32,1,4,2,2,5,"2021-01-12 07:48:15","L"
"650",1490,"5e7def6e3a915c48aa9d3209","va_f_1",0,"Factual","Vaccines",2,56,1,6,2,2,6,"2021-01-12 07:53:50","L"
"651",1491,"5d14f846fdfbed0001af2673","va_f_1",7,"Factual","Vaccines",1,28,4,4,2,4,6,"2021-01-12 07:54:17","L"
"652",1492,"59d55de06cc82800013e33ed","va_f_1",100,"Factual","Vaccines",2,39,1,3,2,1,6,"2021-01-12 07:56:23","L"
"653",1493,"5bfdc2c3bc47a000016baad6","va_f_1",38,"Factual","Vaccines",1,40,1,4,2,2,5,"2021-01-12 07:55:00","L"
"654",1494,"5ba429d68b201600012f6d27","va_f_1",26,"Factual","Vaccines",2,28,5,4,3,5,6,"2021-01-12 07:59:53","L"
"655",1495,"5ea2cf6f2888de038404188d","va_f_1",0,"Factual","Vaccines",2,52,1,4,1,1,6,"2021-01-12 07:57:05","L"
"656",1496,"5dcd750828792003fc23dc39","va_f_1",0,"Factual","Vaccines",1,33,1,6,2,3,6,"2021-01-12 07:59:09","L"
"657",1497,"5e07cafddeea2b1375930556","va_f_1",31,"Factual","Vaccines",2,44,1,5,2,2,5,"2021-01-12 08:00:39","L"
"658",1498,"5d26d5fee0cd6a0001055673","va_f_1",0,"Factual","Vaccines",1,23,1,2,1,2,6,"2021-01-12 08:00:40","L"
"659",1499,"5f681436f9dd77466e632190","va_f_1",39,"Factual","Vaccines",2,53,1,5,1,3,6,"2021-01-12 07:59:20","L"
"660",1500,"5ec7d8cff93f7725a59a7f7c","va_f_1",9,"Factual","Vaccines",2,28,4,5,3,3,5,"2021-01-12 08:01:49","L"
"661",1501,"5fc14a9cfddce609bd3e5015","va_f_1",33,"Factual","Vaccines",2,21,1,4,2,3,6,"2021-01-12 08:01:17","L"
"662",1502,"5f3f42c20b92a323011faad4","va_f_1",0,"Factual","Vaccines",1,19,2,3,4,2,5,"2021-01-12 08:03:24","L"
"663",1503,"5fbd022c5308d50008f79827","va_f_1",0,"Factual","Vaccines",2,24,1,4,1,1,6,"2021-01-12 08:03:19","L"
"664",1504,"5b827b0dc762c800014096ce","va_f_1",0,"Factual","Vaccines",2,30,1,5,2,3,6,"2021-01-12 08:02:15","L"
"665",1505,"5eaffad7b7c271041a5e94e7","va_f_1",1,"Factual","Vaccines",2,23,1,5,2,2,6,"2021-01-12 08:04:03","L"
"666",1506,"5dc881e03317735fc048f9a2","va_f_1",8,"Factual","Vaccines",2,48,1,4,2,3,6,"2021-01-12 08:04:38","L"
"667",1507,"5d652720d8f27d0001c7aa80","va_f_1",11,"Factual","Vaccines",2,67,4,3,2,3,6,"2021-01-12 08:03:28","L"
"668",1508,"5fed099129db95f522ffa082","va_f_1",0,"Factual","Vaccines",1,38,1,2,1,1,6,"2021-01-12 08:05:35","L"
"669",1509,"5efa2a8948fdb90f5ba612c7","va_f_1",2,"Factual","Vaccines",2,25,1,4,2,2,6,"2021-01-12 08:07:22","L"
"670",1510,"5e229dbc11c27b57483b94b3","va_f_1",1,"Factual","Vaccines",2,37,1,4,2,2,4,"2021-01-12 08:02:30","L"
"671",1511,"5ca4c7a848cb6a00010a64a9","va_f_1",0,"Factual","Vaccines",2,20,1,3,1,1,6,"2021-01-12 07:44:49","L"
"672",1512,"5f2ab3b0f40fa734648aa576","va_f_1",14,"Factual","Vaccines",2,NA,1,4,3,3,6,"2021-01-12 08:07:37","L"
"673",1513,"5b6eba1aaf4af50001357228","va_f_1",33,"Factual","Vaccines",2,47,1,3,2,2,5,"2021-01-12 08:04:42","L"
"674",1514,"5e84629868b86400086cce3e","va_f_1",4,"Factual","Vaccines",1,57,1,4,3,3,5,"2021-01-12 08:08:05","L"
"675",1515,"5fa985f78a019515d57aab24","va_f_1",12,"Factual","Vaccines",1,27,1,4,1,2,5,"2021-01-12 08:10:23","L"
"676",1516,"5eaeb365086d90570e8e538f","va_f_1",12,"Factual","Vaccines",1,35,2,4,2,4,6,"2021-01-12 08:10:23","L"
"677",1517,"5f75f7a73bf0b60009f88e38","va_f_1",21,"Factual","Vaccines",2,29,1,5,1,2,5,"2021-01-12 08:09:37","L"
"678",1518,"5eb921b4e43986010ef5c250","va_f_1",15,"Factual","Vaccines",1,36,1,3,2,3,6,"2021-01-12 08:09:01","L"
"679",1519,"5e8a62bdf3599409e0b61b1a","va_f_1",15,"Factual","Vaccines",2,33,1,5,2,3,5,"2021-01-12 08:09:50","L"
"680",1520,"5fad0a8416da6d36701880bd","va_f_1",8,"Factual","Vaccines",2,36,2,4,3,3,6,"2021-01-12 08:12:03","L"
"681",1521,"5bcdcec677740000016ad642","va_f_1",21,"Factual","Vaccines",1,49,1,4,1,3,6,"2021-01-12 08:11:36","L"
"682",1522,"5fa3828e70d44c68e35ca305","va_f_1",32,"Factual","Vaccines",1,40,1,3,1,1,5,"2021-01-12 08:12:38","L"
"683",1523,"5f3f20b035e74820e974da04","va_f_1",0,"Factual","Vaccines",1,24,1,2,4,3,6,"2021-01-12 08:14:40","L"
"684",1524,"5e6e87a4d09ad844ecd5043c","va_f_1",0,"Factual","Vaccines",1,25,1,4,1,1,5,"2021-01-12 08:11:07","L"
"685",1525,"5cbe2b5ecca5e80001e7d603","va_f_1",64,"Factual","Vaccines",2,51,1,3,2,2,5,"2021-01-12 08:06:59","L"
"686",1526,"5f4fc11eaf6c8c0c31c383a5","va_f_1",14,"Factual","Vaccines",2,36,2,3,2,2,6,"2021-01-12 08:02:43","L"
"687",1527,"5fb9409de225257587072ef9","va_f_1",50,"Factual","Vaccines",2,27,1,4,2,2,5,"2021-01-12 08:06:27","L"
"688",1528,"5e8ba69f6206cd0879b35876","va_f_1",53,"Factual","Vaccines",1,44,1,4,1,1,5,"2021-01-12 08:07:57","L"
"689",1529,"585d02f7e9cb31000195e3dc","va_f_1",0,"Factual","Vaccines",2,33,1,4,3,3,6,"2021-01-12 08:15:04","L"
"690",1530,"5f60afa5fa9ff6052e6f2b0e","va_f_1",0,"Factual","Vaccines",2,45,1,5,2,2,6,"2021-01-12 08:17:19","L"
"691",1531,"5f216415e32db6041022a27b","va_f_1",24,"Factual","Vaccines",2,45,1,4,2,3,6,"2021-01-12 08:17:37","L"
"692",1532,"5efb8358f81cbe0f08950fe4","va_f_1",6,"Factual","Vaccines",2,36,1,5,3,3,6,"2021-01-12 08:19:59","L"
"693",1533,"5a513719acc75b000179bff1","va_f_1",NA,"Factual","Vaccines",2,48,4,2,1,1,6,"2021-01-12 08:16:39","L"
"694",1534,"5e831dfa79f7fb000c708f84","va_f_1",0,"Factual","Vaccines",2,25,1,4,1,1,5,"2021-01-12 08:18:17","L"
"695",1535,"5c80367593fa450014546aca","va_f_1",2,"Factual","Vaccines",2,27,1,2,3,3,6,"2021-01-12 08:20:41","L"
"696",1536,"55b78162fdf99b0416ce544e","va_f_1",1,"Factual","Vaccines",2,45,1,6,3,3,6,"2021-01-12 08:19:40","L"
"697",1537,"5ca48653ed23650001328d9d","va_f_1",15,"Factual","Vaccines",2,40,2,4,2,3,6,"2021-01-12 08:18:58","L"
"698",1538,"5da6b2aca2860400146b8ace","va_f_1",33,"Factual","Vaccines",1,47,1,4,2,3,5,"2021-01-12 08:19:07","L"
"699",1539,"5e5843f3677ae4053b1a0169","va_f_1",0,"Factual","Vaccines",1,35,1,2,3,3,5,"2021-01-12 08:20:07","L"
"700",1540,"5e3d857264d5e6000dd34f3e","va_f_1",25,"Factual","Vaccines",2,22,1,5,2,2,6,"2021-01-12 08:29:27","L"
"701",1541,"5e31e1632878161c9923f90e","va_n_1",65,"Normative","Vaccines",1,73,1,6,5,6,5,"2021-01-11 20:39:08","R"
